model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
UPerNet (R50),0,Part02/0141,0000.png,data/TP-Dataset/GroundTruth/Part02/0141.png,0.218634001485,0.657875457875,0.328197128503,26,1,8,0,25,8,33
UPerNet (R50),1,Part03/0545,0001.png,data/TP-Dataset/GroundTruth/Part03/0545.png,0.708915906788,0.812443642922,0.757157270213,37,1,23,0,36,23,59
UPerNet (R50),2,Part08/1179,0002.png,data/TP-Dataset/GroundTruth/Part08/1179.png,0.537162162162,0.382550335570,0.446860439316,2,1,0,0,1,0,1
UPerNet (R50),3,Part03/0686,0003.png,data/TP-Dataset/GroundTruth/Part03/0686.png,0.628172163220,0.790936242046,0.700220121720,58,1,1,0,57,1,58
UPerNet (R50),4,Part05/0741,0004.png,data/TP-Dataset/GroundTruth/Part05/0741.png,0.987927565392,0.950479233227,0.968841664718,1,1,0,0,0,0,0
UPerNet (R50),5,Part02/0495,0005.png,data/TP-Dataset/GroundTruth/Part02/0495.png,0.712967986978,0.767364939361,0.739167016228,14,3,0,1,11,1,12
UPerNet (R50),6,Part03/0656,0006.png,data/TP-Dataset/GroundTruth/Part03/0656.png,0.951078379800,0.525151435344,0.676669948205,4,4,0,0,0,0,0
UPerNet (R50),7,Part02/0158,0007.png,data/TP-Dataset/GroundTruth/Part02/0158.png,0.407284768212,0.874196510560,0.555680257016,16,1,3,0,15,3,18
UPerNet (R50),8,Part02/0077,0008.png,data/TP-Dataset/GroundTruth/Part02/0077.png,0.718225286334,0.072778447929,0.132164538140,102,2,8,0,100,8,108
UPerNet (R50),9,Part08/1284,0009.png,data/TP-Dataset/GroundTruth/Part08/1284.png,0.825484764543,0.477911646586,0.605355024282,4,2,0,0,2,0,2
UPerNet (R50),10,Part04/0705,0010.png,data/TP-Dataset/GroundTruth/Part04/0705.png,0.444639363066,0.736639589568,0.554549722881,69,1,24,0,68,24,92
UPerNet (R50),11,Part02/0189,0011.png,data/TP-Dataset/GroundTruth/Part02/0189.png,0.832481544577,0.979375127629,0.899973746793,12,2,9,0,10,9,19
UPerNet (R50),12,Part08/1023,0012.png,data/TP-Dataset/GroundTruth/Part08/1023.png,0.992865636147,0.546278317152,0.704782639349,1,1,1,0,0,1,1
UPerNet (R50),13,Part02/0122,0013.png,data/TP-Dataset/GroundTruth/Part02/0122.png,0.383366790938,0.891643937515,0.536194194066,90,1,16,0,89,16,105
UPerNet (R50),14,Part07/0841,0014.png,data/TP-Dataset/GroundTruth/Part07/0841.png,1.000000000000,0.871951219512,0.931596091205,1,1,0,0,0,0,0
UPerNet (R50),15,Part02/0383,0015.png,data/TP-Dataset/GroundTruth/Part02/0383.png,0.497548140175,0.992155053069,0.662742623709,44,1,7,0,43,7,50
UPerNet (R50),16,Part02/0067,0016.png,data/TP-Dataset/GroundTruth/Part02/0067.png,0.740000000000,0.322730682671,0.449447275910,105,1,34,0,104,34,138
UPerNet (R50),17,Part08/0986,0017.png,data/TP-Dataset/GroundTruth/Part08/0986.png,1.000000000000,0.934020618557,0.965884861407,1,1,4,0,0,4,4
UPerNet (R50),18,Part03/0660,0018.png,data/TP-Dataset/GroundTruth/Part03/0660.png,0.990777338603,0.641429436705,0.778717206440,3,1,5,0,2,5,7
UPerNet (R50),19,Part07/0852,0019.png,data/TP-Dataset/GroundTruth/Part07/0852.png,1.000000000000,0.175000000000,0.297872340425,1,2,0,0,1,0,1
UPerNet (R50),20,Part02/0466,0020.png,data/TP-Dataset/GroundTruth/Part02/0466.png,0.578766216574,0.537059751183,0.557133548148,91,1,13,0,90,13,103
UPerNet (R50),21,Part08/0997,0021.png,data/TP-Dataset/GroundTruth/Part08/0997.png,0.992292870906,0.385253456221,0.555021999002,1,2,0,0,1,0,1
UPerNet (R50),22,Part02/0084,0022.png,data/TP-Dataset/GroundTruth/Part02/0084.png,0.303329686859,0.714402954452,0.425847841896,87,1,59,0,86,59,145
UPerNet (R50),23,Part02/0475,0023.png,data/TP-Dataset/GroundTruth/Part02/0475.png,0.490357741755,0.541697058108,0.514750468995,73,1,2,0,72,2,74
UPerNet (R50),24,Part02/0348,0024.png,data/TP-Dataset/GroundTruth/Part02/0348.png,0.253747375616,0.999018163967,0.404701804591,159,1,25,0,158,25,183
UPerNet (R50),25,Part02/0214,0025.png,data/TP-Dataset/GroundTruth/Part02/0214.png,0.460334400569,0.945149592022,0.619124619255,38,3,8,0,35,8,43
UPerNet (R50),26,Part02/0219,0026.png,data/TP-Dataset/GroundTruth/Part02/0219.png,0.193098480880,0.968646367199,0.322005545926,76,3,19,0,73,19,92
UPerNet (R50),27,Part02/0273,0027.png,data/TP-Dataset/GroundTruth/Part02/0273.png,0.744930629669,0.825623700624,0.783204211802,45,1,18,0,44,18,62
UPerNet (R50),28,Part08/1072,0028.png,data/TP-Dataset/GroundTruth/Part08/1072.png,0.996108949416,0.821856287425,0.900631526332,1,1,0,0,0,0,0
UPerNet (R50),29,Part02/0356,0029.png,data/TP-Dataset/GroundTruth/Part02/0356.png,0.451268054134,1.000000000000,0.621894835827,64,1,1,0,63,1,64
UPerNet (R50),30,Part03/0574,0030.png,data/TP-Dataset/GroundTruth/Part03/0574.png,0.821243523316,0.661288039632,0.732636704899,44,2,7,0,42,7,49
UPerNet (R50),31,Part01/0016,0031.png,data/TP-Dataset/GroundTruth/Part01/0016.png,0.991666666667,0.886241352806,0.935994733592,1,1,0,0,0,0,0
UPerNet (R50),32,Part08/1264,0032.png,data/TP-Dataset/GroundTruth/Part08/1264.png,1.000000000000,0.873065015480,0.932231404958,1,3,0,0,2,0,2
UPerNet (R50),33,Part07/0840,0033.png,data/TP-Dataset/GroundTruth/Part07/0840.png,0.912432432432,0.963260619977,0.937157846187,3,1,0,0,2,0,2
UPerNet (R50),34,Part09/1227,0034.png,data/TP-Dataset/GroundTruth/Part09/1227.png,0.991828396323,1.000000000000,0.995897435897,1,1,0,0,0,0,0
UPerNet (R50),35,Part08/1164,0035.png,data/TP-Dataset/GroundTruth/Part08/1164.png,0.909539473684,0.837984496124,0.872297022219,4,1,0,0,3,0,3
UPerNet (R50),36,Part03/0637,0036.png,data/TP-Dataset/GroundTruth/Part03/0637.png,0.746311280343,0.688391824142,0.716182438090,7,1,0,0,6,0,6
UPerNet (R50),37,Part02/0436,0037.png,data/TP-Dataset/GroundTruth/Part02/0436.png,0.847382308013,0.999833831838,0.917317125780,26,1,7,0,25,7,32
UPerNet (R50),38,Part08/1091,0038.png,data/TP-Dataset/GroundTruth/Part08/1091.png,0.768443726440,1.000000000000,0.869062119366,5,1,0,0,4,0,4
UPerNet (R50),39,Part03/0636,0039.png,data/TP-Dataset/GroundTruth/Part03/0636.png,0.862345229425,0.859543010753,0.860941839908,3,2,0,0,1,0,1
UPerNet (R50),40,Part03/0595,0040.png,data/TP-Dataset/GroundTruth/Part03/0595.png,0.996092362345,0.601349597716,0.749948675895,48,1,19,0,47,19,66
UPerNet (R50),41,Part08/1215,0041.png,data/TP-Dataset/GroundTruth/Part08/1215.png,0.376969349757,0.936326354414,0.537527589350,65,1,13,0,64,13,77
UPerNet (R50),42,Part02/0188,0042.png,data/TP-Dataset/GroundTruth/Part02/0188.png,0.581740523225,0.747869868319,0.654426606872,37,2,16,0,35,16,51
UPerNet (R50),43,Part02/0146,0043.png,data/TP-Dataset/GroundTruth/Part02/0146.png,0.972602739726,0.914817465999,0.942825525636,3,2,0,0,1,0,1
UPerNet (R50),44,Part02/0469,0044.png,data/TP-Dataset/GroundTruth/Part02/0469.png,0.527288540987,0.639472398632,0.577987240790,76,1,11,0,75,11,86
UPerNet (R50),45,Part02/0104,0045.png,data/TP-Dataset/GroundTruth/Part02/0104.png,0.753640256959,0.054332189886,0.101357232432,90,1,8,0,89,8,97
UPerNet (R50),46,Part08/1214,0046.png,data/TP-Dataset/GroundTruth/Part08/1214.png,0.983606557377,0.800554016620,0.882689811397,1,1,0,0,0,0,0
UPerNet (R50),47,Part08/1274,0047.png,data/TP-Dataset/GroundTruth/Part08/1274.png,0.913147410359,0.963963963964,0.937867842487,1,2,1,0,1,1,2
UPerNet (R50),48,Part08/1085,0048.png,data/TP-Dataset/GroundTruth/Part08/1085.png,0.998302207131,0.917832167832,0.956377476334,1,1,1,0,0,1,1
UPerNet (R50),49,Part03/0607,0049.png,data/TP-Dataset/GroundTruth/Part03/0607.png,0.969614984391,0.861800346220,0.912534164459,34,1,2,0,33,2,35
UPerNet (R50),50,Part08/1036,0050.png,data/TP-Dataset/GroundTruth/Part08/1036.png,0.980392156863,0.875518672199,0.924992328262,1,2,0,0,1,0,1
UPerNet (R50),51,Part03/0658,0051.png,data/TP-Dataset/GroundTruth/Part03/0658.png,0.564272462232,0.712131367292,0.629637910447,20,3,1,0,17,1,18
UPerNet (R50),52,Part07/0781,0052.png,data/TP-Dataset/GroundTruth/Part07/0781.png,0.997442455243,0.633437990581,0.774818223110,3,3,0,0,0,0,0
UPerNet (R50),53,Part08/1117,0053.png,data/TP-Dataset/GroundTruth/Part08/1117.png,0.842034805890,0.946824224520,0.891360290053,2,2,0,0,0,0,0
UPerNet (R50),54,Part02/0422,0054.png,data/TP-Dataset/GroundTruth/Part02/0422.png,0.416047282171,0.996899224806,0.587081267451,96,1,21,0,95,21,116
UPerNet (R50),55,Part07/0881,0055.png,data/TP-Dataset/GroundTruth/Part07/0881.png,0.991666666667,0.566502463054,0.721079115841,1,1,0,0,0,0,0
UPerNet (R50),56,Part08/1285,0056.png,data/TP-Dataset/GroundTruth/Part08/1285.png,0.990867579909,0.495495495495,0.660633233698,1,2,0,0,1,0,1
UPerNet (R50),57,Part07/0763,0057.png,data/TP-Dataset/GroundTruth/Part07/0763.png,0.998893805310,0.888151658768,0.940273254680,3,1,0,0,2,0,2
UPerNet (R50),58,Part02/0292,0058.png,data/TP-Dataset/GroundTruth/Part02/0292.png,0.528763900770,0.457520589510,0.490569149116,48,1,12,0,47,12,59
UPerNet (R50),59,Part07/0754,0059.png,data/TP-Dataset/GroundTruth/Part07/0754.png,0.988764044944,0.647912885662,0.782845965039,1,1,0,0,0,0,0
UPerNet (R50),60,Part08/0925,0060.png,data/TP-Dataset/GroundTruth/Part08/0925.png,1.000000000000,0.996855345912,0.998425196850,1,1,0,0,0,0,0
UPerNet (R50),61,Part08/1255,0061.png,data/TP-Dataset/GroundTruth/Part08/1255.png,0.990384615385,0.907514450867,0.947140305151,1,1,0,0,0,0,0
UPerNet (R50),62,Part07/0748,0062.png,data/TP-Dataset/GroundTruth/Part07/0748.png,0.995121951220,0.993736951983,0.994428969359,1,1,0,0,0,0,0
UPerNet (R50),63,Part08/1193,0063.png,data/TP-Dataset/GroundTruth/Part08/1193.png,0.623677689254,0.252909844151,0.359882433136,146,1,78,0,145,78,223
UPerNet (R50),64,Part01/0005,0064.png,data/TP-Dataset/GroundTruth/Part01/0005.png,0.843051771117,0.601054481547,0.701776679203,10,4,0,0,6,0,6
UPerNet (R50),65,Part07/0772,0065.png,data/TP-Dataset/GroundTruth/Part07/0772.png,1.000000000000,0.111512959614,0.200650759219,10,2,2,0,8,2,10
UPerNet (R50),66,Part08/0901,0066.png,data/TP-Dataset/GroundTruth/Part08/0901.png,0.991178829190,0.997231833910,0.994196118446,1,1,0,0,0,0,0
UPerNet (R50),67,Part03/0597,0067.png,data/TP-Dataset/GroundTruth/Part03/0597.png,0.960953011251,0.909843130495,0.934699913587,5,1,20,0,4,20,24
UPerNet (R50),68,Part02/0242,0068.png,data/TP-Dataset/GroundTruth/Part02/0242.png,0.226769307177,0.956101601325,0.366590295128,119,3,35,0,116,35,151
UPerNet (R50),69,Part03/0633,0069.png,data/TP-Dataset/GroundTruth/Part03/0633.png,0.959004392387,0.982443820225,0.970582612246,3,1,0,0,2,0,2
UPerNet (R50),70,Part07/0768,0070.png,data/TP-Dataset/GroundTruth/Part07/0768.png,0.780000000000,0.540865384615,0.638785761083,2,1,1,0,1,1,2
UPerNet (R50),71,Part02/0197,0071.png,data/TP-Dataset/GroundTruth/Part02/0197.png,0.576011491501,0.860981567844,0.690240323463,49,2,4,0,47,4,51
UPerNet (R50),72,Part03/0697,0072.png,data/TP-Dataset/GroundTruth/Part03/0697.png,0.986577181208,0.823848238482,0.897899315846,4,1,2,0,3,2,5
UPerNet (R50),73,Part08/1221,0073.png,data/TP-Dataset/GroundTruth/Part08/1221.png,0.990384615385,0.656192236599,0.789374264650,3,1,1,0,2,1,3
UPerNet (R50),74,Part02/0039,0074.png,data/TP-Dataset/GroundTruth/Part02/0039.png,0.534209333937,0.497837370242,0.515382431607,86,3,27,0,83,27,110
UPerNet (R50),75,Part08/1119,0075.png,data/TP-Dataset/GroundTruth/Part08/1119.png,0.960176991150,0.565161290323,0.711520682130,2,3,0,0,1,0,1
UPerNet (R50),76,Part02/0467,0076.png,data/TP-Dataset/GroundTruth/Part02/0467.png,0.494329042946,0.856379100851,0.626831285895,127,1,18,0,126,18,144
UPerNet (R50),77,Part07/0888,0077.png,data/TP-Dataset/GroundTruth/Part07/0888.png,1.000000000000,0.638783269962,0.779582366589,2,1,0,0,1,0,1
UPerNet (R50),78,Part02/0498,0078.png,data/TP-Dataset/GroundTruth/Part02/0498.png,0.597635135135,0.847968864023,0.701126984894,23,2,3,0,21,3,24
UPerNet (R50),79,Part02/0255,0079.png,data/TP-Dataset/GroundTruth/Part02/0255.png,0.189285880221,0.838427947598,0.308845843594,126,5,23,0,121,23,144
UPerNet (R50),80,Part02/0434,0080.png,data/TP-Dataset/GroundTruth/Part02/0434.png,0.319486733362,0.679914643905,0.434707642970,55,1,12,0,54,12,66
UPerNet (R50),81,Part08/1123,0081.png,data/TP-Dataset/GroundTruth/Part08/1123.png,1.000000000000,0.823076923077,0.902953586497,3,1,0,0,2,0,2
UPerNet (R50),82,Part02/0360,0082.png,data/TP-Dataset/GroundTruth/Part02/0360.png,0.697555693069,1.000000000000,0.821835414198,44,1,5,0,43,5,48
UPerNet (R50),83,Part08/0983,0083.png,data/TP-Dataset/GroundTruth/Part08/0983.png,0.977777777778,0.731250000000,0.836733035351,5,1,0,0,4,0,4
UPerNet (R50),84,Part08/1110,0084.png,data/TP-Dataset/GroundTruth/Part08/1110.png,0.993099121706,0.998877665544,0.995980012109,2,1,0,0,1,0,1
UPerNet (R50),85,Part08/1160,0085.png,data/TP-Dataset/GroundTruth/Part08/1160.png,0.909836065574,0.596875000000,0.720852742171,2,1,0,0,1,0,1
UPerNet (R50),86,Part02/0398,0086.png,data/TP-Dataset/GroundTruth/Part02/0398.png,0.460024835228,0.993419449184,0.628847797365,58,1,11,0,57,11,68
UPerNet (R50),87,Part02/0347,0087.png,data/TP-Dataset/GroundTruth/Part02/0347.png,0.401528747092,0.997148607850,0.572517785835,68,1,31,0,67,31,98
UPerNet (R50),88,Part08/0979,0088.png,data/TP-Dataset/GroundTruth/Part08/0979.png,0.629063097514,0.814029363785,0.709692340280,7,2,0,0,5,0,5
UPerNet (R50),89,Part02/0198,0089.png,data/TP-Dataset/GroundTruth/Part02/0198.png,0.429054054054,0.951048951049,0.591334714209,45,2,1,0,43,1,44
UPerNet (R50),90,Part08/0927,0090.png,data/TP-Dataset/GroundTruth/Part08/0927.png,0.851402577710,0.800390117035,0.825108636193,6,4,0,0,2,0,2
UPerNet (R50),91,Part02/0471,0091.png,data/TP-Dataset/GroundTruth/Part02/0471.png,0.678660255347,0.494853963839,0.572362417033,114,1,49,0,113,49,162
UPerNet (R50),92,Part02/0382,0092.png,data/TP-Dataset/GroundTruth/Part02/0382.png,0.432990314770,0.875047378395,0.579321286825,133,1,20,0,132,20,152
UPerNet (R50),93,Part03/0564,0093.png,data/TP-Dataset/GroundTruth/Part03/0564.png,0.818670971213,0.633408265606,0.714221299815,36,1,17,0,35,17,52
UPerNet (R50),94,Part01/0002,0094.png,data/TP-Dataset/GroundTruth/Part01/0002.png,0.845094664372,0.832061068702,0.838527222875,8,4,0,0,4,0,4
UPerNet (R50),95,Part02/0102,0095.png,data/TP-Dataset/GroundTruth/Part02/0102.png,0.585577137754,0.801179168031,0.676618093729,89,1,39,0,88,39,127
UPerNet (R50),96,Part08/1142,0096.png,data/TP-Dataset/GroundTruth/Part08/1142.png,0.997849462366,0.772532188841,0.870852709945,2,1,0,0,1,0,1
UPerNet (R50),97,Part08/1126,0097.png,data/TP-Dataset/GroundTruth/Part08/1126.png,0.815699658703,0.056426332288,0.105551125560,8,1,0,0,7,0,7
UPerNet (R50),98,Part02/0439,0098.png,data/TP-Dataset/GroundTruth/Part02/0439.png,0.480703986429,1.000000000000,0.649291135615,62,1,10,0,61,10,71
UPerNet (R50),99,Part08/1108,0099.png,data/TP-Dataset/GroundTruth/Part08/1108.png,1.000000000000,0.784782608696,0.879415347137,5,1,1,0,4,1,5
UPerNet (R50),100,Part03/0672,0100.png,data/TP-Dataset/GroundTruth/Part03/0672.png,0.996619990343,0.464077002406,0.633270856245,5,1,0,0,4,0,4
UPerNet (R50),101,Part02/0484,0101.png,data/TP-Dataset/GroundTruth/Part02/0484.png,0.616342469791,0.967327345928,0.752940947118,39,1,16,0,38,16,54
UPerNet (R50),102,Part02/0404,0102.png,data/TP-Dataset/GroundTruth/Part02/0404.png,0.876675900277,0.383830067512,0.533903969657,68,1,15,0,67,15,82
UPerNet (R50),103,Part07/0753,0103.png,data/TP-Dataset/GroundTruth/Part07/0753.png,0.978494623656,0.557319223986,0.710156201765,1,3,0,1,2,1,3
UPerNet (R50),104,Part07/0886,0104.png,data/TP-Dataset/GroundTruth/Part07/0886.png,0.700956937799,0.302460202605,0.422579142586,3,1,0,0,2,0,2
UPerNet (R50),105,Part02/0206,0105.png,data/TP-Dataset/GroundTruth/Part02/0206.png,0.463559039360,0.934859849980,0.619789588507,40,1,13,0,39,13,52
UPerNet (R50),106,Part07/0762,0106.png,data/TP-Dataset/GroundTruth/Part07/0762.png,0.766162669447,0.975501871385,0.858251517796,14,1,1,0,13,1,14
UPerNet (R50),107,Part02/0140,0107.png,data/TP-Dataset/GroundTruth/Part02/0140.png,0.979494515975,0.796954314721,0.878845894419,3,1,1,0,2,1,3
UPerNet (R50),108,Part02/0216,0108.png,data/TP-Dataset/GroundTruth/Part02/0216.png,0.649962377728,0.998082658713,0.787255401013,24,1,1,0,23,1,24
UPerNet (R50),109,Part08/1028,0109.png,data/TP-Dataset/GroundTruth/Part08/1028.png,0.996300863132,0.873101952278,0.930641830092,2,1,0,0,1,0,1
UPerNet (R50),110,Part03/0615,0110.png,data/TP-Dataset/GroundTruth/Part03/0615.png,0.734291876348,0.772509919626,0.752916222817,44,1,10,0,43,10,53
UPerNet (R50),111,Part07/0889,0111.png,data/TP-Dataset/GroundTruth/Part07/0889.png,0.591085271318,1.000000000000,0.742996345919,4,1,1,0,3,1,4
UPerNet (R50),112,Part05/0743,0112.png,data/TP-Dataset/GroundTruth/Part05/0743.png,0.970873786408,0.977272727273,0.974062747763,1,1,0,0,0,0,0
UPerNet (R50),113,Part02/0518,0113.png,data/TP-Dataset/GroundTruth/Part02/0518.png,0.551165547215,0.902906617192,0.684492877217,13,2,0,0,11,0,11
UPerNet (R50),114,Part03/0687,0114.png,data/TP-Dataset/GroundTruth/Part03/0687.png,0.579283595711,0.629118591650,0.603173485965,37,1,2,0,36,2,38
UPerNet (R50),115,Part02/0399,0115.png,data/TP-Dataset/GroundTruth/Part02/0399.png,0.193008304313,0.999755201958,0.323552917646,167,1,37,0,166,37,203
UPerNet (R50),116,Part07/0853,0116.png,data/TP-Dataset/GroundTruth/Part07/0853.png,0.963562753036,0.483253588517,0.643682469975,1,1,0,0,0,0,0
UPerNet (R50),117,Part04/0708,0117.png,data/TP-Dataset/GroundTruth/Part04/0708.png,0.993778280543,0.968673218673,0.981065168790,1,1,1,0,0,1,1
UPerNet (R50),118,Part01/0007,0118.png,data/TP-Dataset/GroundTruth/Part01/0007.png,0.875983061101,0.708723509118,0.783526490844,10,4,0,0,6,0,6
