model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
PSPNet (R50),208,Part02/0272,0208.png,data/TP-Dataset/GroundTruth/Part02/0272.png,0.990239787926,0.746807932627,0.851466450893,33,1,8,0,32,8,40
PSPNet (R50),209,Part02/0076,0209.png,data/TP-Dataset/GroundTruth/Part02/0076.png,0.989230628822,0.744588744589,0.849650203843,32,1,27,0,31,27,58
PSPNet (R50),210,Part02/0508,0210.png,data/TP-Dataset/GroundTruth/Part02/0508.png,0.614735907679,0.790593505039,0.691661629688,12,5,0,0,7,0,7
PSPNet (R50),211,Part04/0722,0211.png,data/TP-Dataset/GroundTruth/Part04/0722.png,1.000000000000,0.620494127177,0.765808547863,2,1,1,0,1,1,2
PSPNet (R50),212,Part03/0644,0212.png,data/TP-Dataset/GroundTruth/Part03/0644.png,0.757729346173,0.952080706179,0.843859222847,7,1,0,0,6,0,6
PSPNet (R50),213,Part02/0374,0213.png,data/TP-Dataset/GroundTruth/Part02/0374.png,0.764222873900,1.000000000000,0.866356382978,29,1,0,0,28,0,28
PSPNet (R50),214,Part02/0450,0214.png,data/TP-Dataset/GroundTruth/Part02/0450.png,0.547206795165,0.302837573386,0.389896772730,37,1,18,0,36,18,54
PSPNet (R50),215,Part09/1236,0215.png,data/TP-Dataset/GroundTruth/Part09/1236.png,1.000000000000,0.921465968586,0.959128065395,1,1,0,0,0,0,0
PSPNet (R50),216,Part02/0259,0216.png,data/TP-Dataset/GroundTruth/Part02/0259.png,0.950090561481,0.992171310154,0.970675078285,3,2,1,0,1,1,2
PSPNet (R50),217,Part02/0139,0217.png,data/TP-Dataset/GroundTruth/Part02/0139.png,0.885141294439,0.989741084514,0.934523375482,4,1,0,0,3,0,3
PSPNet (R50),218,Part02/0432,0218.png,data/TP-Dataset/GroundTruth/Part02/0432.png,0.944204269116,0.992274263641,0.967642635862,7,1,9,0,6,9,15
PSPNet (R50),219,Part03/0560,0219.png,data/TP-Dataset/GroundTruth/Part03/0560.png,0.570549712244,0.967095423273,0.717689670673,10,1,3,0,9,3,12
PSPNet (R50),220,Part03/0621,0220.png,data/TP-Dataset/GroundTruth/Part03/0621.png,0.599251162510,0.986389111289,0.745559798643,40,1,16,0,39,16,55
PSPNet (R50),221,Part02/0064,0221.png,data/TP-Dataset/GroundTruth/Part02/0064.png,0.975222258808,0.602950928382,0.745179516544,63,1,21,0,62,21,83
PSPNet (R50),222,Part02/0514,0222.png,data/TP-Dataset/GroundTruth/Part02/0514.png,0.737146158290,0.944747612551,0.828134434194,12,2,0,0,10,0,10
PSPNet (R50),223,Part02/0201,0223.png,data/TP-Dataset/GroundTruth/Part02/0201.png,0.637501908688,0.997585601405,0.777894419778,15,1,1,0,14,1,15
PSPNet (R50),224,Part02/0456,0224.png,data/TP-Dataset/GroundTruth/Part02/0456.png,0.977855187858,0.868533938935,0.919958209993,33,1,13,0,32,13,45
PSPNet (R50),225,Part08/1032,0225.png,data/TP-Dataset/GroundTruth/Part08/1032.png,0.983333333333,0.636956521739,0.773121645796,1,2,0,0,1,0,1
PSPNet (R50),226,Part07/0804,0226.png,data/TP-Dataset/GroundTruth/Part07/0804.png,0.982206405694,0.506616257089,0.668449971081,2,1,0,0,1,0,1
PSPNet (R50),227,Part02/0418,0227.png,data/TP-Dataset/GroundTruth/Part02/0418.png,0.722613348353,0.994585987261,0.837061947991,51,1,8,0,50,8,58
PSPNet (R50),228,Part03/0611,0228.png,data/TP-Dataset/GroundTruth/Part03/0611.png,0.828787612177,0.989459815547,0.902024691874,8,1,6,0,7,6,13
PSPNet (R50),229,Part02/0437,0229.png,data/TP-Dataset/GroundTruth/Part02/0437.png,1.000000000000,1.000000000000,0.999999999999,1,1,0,0,0,0,0
PSPNet (R50),230,Part02/0350,0230.png,data/TP-Dataset/GroundTruth/Part02/0350.png,0.935872522347,0.871772656385,0.902686085127,16,1,13,0,15,13,28
PSPNet (R50),231,Part03/0605,0231.png,data/TP-Dataset/GroundTruth/Part03/0605.png,0.928163782951,0.920394608322,0.924262869380,14,1,10,0,13,10,23
PSPNet (R50),232,Part02/0499,0232.png,data/TP-Dataset/GroundTruth/Part02/0499.png,0.985497237569,0.988165680473,0.986829655119,3,1,2,0,2,2,4
PSPNet (R50),233,Part02/0251,0233.png,data/TP-Dataset/GroundTruth/Part02/0251.png,0.701645535473,0.977592100266,0.816945878376,24,2,4,0,22,4,26
PSPNet (R50),234,Part08/1011,0234.png,data/TP-Dataset/GroundTruth/Part08/1011.png,0.981623277182,0.980480480480,0.981051546029,1,2,0,0,1,0,1
PSPNet (R50),235,Part02/0505,0235.png,data/TP-Dataset/GroundTruth/Part02/0505.png,0.954160982265,0.978545264260,0.966199299262,1,1,1,0,0,1,1
PSPNet (R50),236,Part08/1121,0236.png,data/TP-Dataset/GroundTruth/Part08/1121.png,0.993421052632,0.922056384743,0.956409307094,1,1,0,0,0,0,0
PSPNet (R50),237,Part08/1004,0237.png,data/TP-Dataset/GroundTruth/Part08/1004.png,0.706164931946,0.998919502971,0.827409960925,8,1,0,0,7,0,7
PSPNet (R50),238,Part02/0130,0238.png,data/TP-Dataset/GroundTruth/Part02/0130.png,0.436613665664,0.994701348748,0.606854812175,55,2,8,0,53,8,61
PSPNet (R50),239,Part08/1172,0239.png,data/TP-Dataset/GroundTruth/Part08/1172.png,0.999195494771,0.925000000000,0.960667286847,1,1,0,0,0,0,0
PSPNet (R50),240,Part08/0957,0240.png,data/TP-Dataset/GroundTruth/Part08/0957.png,1.000000000000,0.401843317972,0.573307034845,2,1,0,0,1,0,1
PSPNet (R50),241,Part02/0224,0241.png,data/TP-Dataset/GroundTruth/Part02/0224.png,0.712015888779,0.974742439349,0.822918248227,58,1,14,0,57,14,71
PSPNet (R50),242,Part02/0366,0242.png,data/TP-Dataset/GroundTruth/Part02/0366.png,0.982808022923,0.979250000000,0.981025785377,6,2,26,0,4,26,30
PSPNet (R50),243,Part07/0839,0243.png,data/TP-Dataset/GroundTruth/Part07/0839.png,1.000000000000,0.989596879064,0.994771241830,1,1,0,0,0,0,0
PSPNet (R50),244,Part08/1020,0244.png,data/TP-Dataset/GroundTruth/Part08/1020.png,1.000000000000,0.991954022989,0.995960761684,1,1,0,0,0,0,0
PSPNet (R50),245,Part07/0860,0245.png,data/TP-Dataset/GroundTruth/Part07/0860.png,1.000000000000,0.000000000000,0.000000000000,1,2,0,0,1,0,1
PSPNet (R50),246,Part02/0123,0246.png,data/TP-Dataset/GroundTruth/Part02/0123.png,0.998941238751,0.970145089286,0.984332604884,1,1,2,0,0,2,2
PSPNet (R50),247,Part02/0504,0247.png,data/TP-Dataset/GroundTruth/Part02/0504.png,0.969968051118,0.807672634271,0.881411701976,3,3,0,0,0,0,0
PSPNet (R50),248,Part08/1116,0248.png,data/TP-Dataset/GroundTruth/Part08/1116.png,1.000000000000,0.852248394004,0.920231213872,1,1,0,0,0,0,0
PSPNet (R50),249,Part04/0721,0249.png,data/TP-Dataset/GroundTruth/Part04/0721.png,0.677899686520,0.789764419171,0.729568911721,14,4,1,0,10,1,11
PSPNet (R50),250,Part02/0519,0250.png,data/TP-Dataset/GroundTruth/Part02/0519.png,0.897191011236,0.999404761905,0.945543569869,9,1,0,0,8,0,8
PSPNet (R50),251,Part02/0328,0251.png,data/TP-Dataset/GroundTruth/Part02/0328.png,0.995793163891,0.620078226858,0.764255946256,23,1,9,0,22,9,31
PSPNet (R50),252,Part07/0767,0252.png,data/TP-Dataset/GroundTruth/Part07/0767.png,0.994750656168,1.000000000000,0.997368421052,1,1,0,0,0,0,0
PSPNet (R50),253,Part02/0269,0253.png,data/TP-Dataset/GroundTruth/Part02/0269.png,0.952594955059,0.591523660946,0.729843484010,41,1,8,0,40,8,48
PSPNet (R50),254,Part09/1231,0254.png,data/TP-Dataset/GroundTruth/Part09/1231.png,0.873994638070,0.556644453156,0.680121590907,15,1,1,0,14,1,15
PSPNet (R50),255,Part08/0962,0255.png,data/TP-Dataset/GroundTruth/Part08/0962.png,0.995089011664,0.679006968641,0.807208644291,4,3,0,0,1,0,1
PSPNet (R50),256,Part08/1165,0256.png,data/TP-Dataset/GroundTruth/Part08/1165.png,0.676626826029,0.744487678340,0.708937011429,7,7,0,0,0,0,0
PSPNet (R50),257,Part01/0020,0257.png,data/TP-Dataset/GroundTruth/Part01/0020.png,0.869300911854,0.949133594187,0.907464850845,10,1,0,0,9,0,9
PSPNet (R50),258,Part03/0635,0258.png,data/TP-Dataset/GroundTruth/Part03/0635.png,0.997450837582,0.881922062701,0.936135558824,1,1,0,0,0,0,0
PSPNet (R50),259,Part02/0315,0259.png,data/TP-Dataset/GroundTruth/Part02/0315.png,0.466341016639,0.998051315362,0.635666077857,5,1,13,0,4,13,17
PSPNet (R50),260,Part02/0452,0260.png,data/TP-Dataset/GroundTruth/Part02/0452.png,0.353273137698,0.814961670632,0.492887327846,47,1,37,0,46,37,83
PSPNet (R50),261,Part06/1295,0261.png,data/TP-Dataset/GroundTruth/Part06/1295.png,0.212957875458,0.905055487053,0.344787817672,87,2,82,0,85,82,167
PSPNet (R50),262,Part06/1296,0262.png,data/TP-Dataset/GroundTruth/Part06/1296.png,0.497617110310,0.683382721678,0.575889895978,48,1,33,0,47,33,80
PSPNet (R50),263,Part06/1392,0263.png,data/TP-Dataset/GroundTruth/Part06/1392.png,0.267966942149,0.382257315374,0.315067679280,97,1,29,0,96,29,125
PSPNet (R50),264,Part06/1480,0264.png,data/TP-Dataset/GroundTruth/Part06/1480.png,0.749009427517,0.997944853571,0.855740887507,33,1,2,0,32,2,34
PSPNet (R50),265,Part06/1531,0265.png,data/TP-Dataset/GroundTruth/Part06/1531.png,0.748747108712,0.610382201940,0.672521599423,62,1,17,0,61,17,78
PSPNet (R50),266,Part06/1530,0266.png,data/TP-Dataset/GroundTruth/Part06/1530.png,0.469692532943,0.732406602954,0.572342001109,96,1,49,0,95,49,144
PSPNet (R50),267,Part06/1644,0267.png,data/TP-Dataset/GroundTruth/Part06/1644.png,0.731486560614,0.998574483250,0.844413920376,41,1,2,1,40,1,41
