model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 (baseline),251,Part02/0328,0251.png,data/TP-Dataset/GroundTruth/Part02/0328.png,0.091871194193,1.000000000000,0.168282109980,459,1,313,0,458,313,771
SegFormer-B2 (baseline),252,Part07/0767,0252.png,data/TP-Dataset/GroundTruth/Part07/0767.png,0.940924657534,0.999192897498,0.969183782137,1,1,0,0,0,0,0
SegFormer-B2 (baseline),253,Part02/0269,0253.png,data/TP-Dataset/GroundTruth/Part02/0269.png,0.467485919099,0.999739989600,0.637072130647,69,1,29,0,68,29,97
SegFormer-B2 (baseline),254,Part09/1231,0254.png,data/TP-Dataset/GroundTruth/Part09/1231.png,0.398163332240,0.749901999216,0.520150675541,25,1,21,0,24,21,45
SegFormer-B2 (baseline),255,Part08/0962,0255.png,data/TP-Dataset/GroundTruth/Part08/0962.png,0.975541579315,0.596689895470,0.740470868728,3,3,0,0,0,0,0
SegFormer-B2 (baseline),256,Part08/1165,0256.png,data/TP-Dataset/GroundTruth/Part08/1165.png,0.879816513761,0.750324254215,0.809927194635,12,7,1,0,5,1,6
SegFormer-B2 (baseline),257,Part01/0020,0257.png,data/TP-Dataset/GroundTruth/Part01/0020.png,0.992926045016,0.912800447177,0.951178819854,2,1,0,0,1,0,1
SegFormer-B2 (baseline),258,Part03/0635,0258.png,data/TP-Dataset/GroundTruth/Part03/0635.png,0.990332975295,0.855552300029,0.918022009422,1,1,0,0,0,0,0
SegFormer-B2 (baseline),259,Part02/0315,0259.png,data/TP-Dataset/GroundTruth/Part02/0315.png,0.189293766376,0.998863267295,0.318272054287,254,1,284,0,253,284,537
SegFormer-B2 (baseline),260,Part02/0452,0260.png,data/TP-Dataset/GroundTruth/Part02/0452.png,0.302948855783,1.000000000000,0.465020333588,65,1,61,0,64,61,125
SegFormer-B2 (baseline),261,Part06/1295,0261.png,data/TP-Dataset/GroundTruth/Part06/1295.png,0.298238095238,0.800452116728,0.434563468432,178,2,154,0,176,154,330
SegFormer-B2 (baseline),262,Part06/1296,0262.png,data/TP-Dataset/GroundTruth/Part06/1296.png,0.240361514701,0.995896968315,0.387257692592,125,1,101,0,124,101,225
SegFormer-B2 (baseline),263,Part06/1392,0263.png,data/TP-Dataset/GroundTruth/Part06/1392.png,0.223310548939,0.647468648398,0.332085515448,218,1,140,0,217,140,357
SegFormer-B2 (baseline),264,Part06/1480,0264.png,data/TP-Dataset/GroundTruth/Part06/1480.png,0.442951933970,0.997088542559,0.613402616751,113,1,67,0,112,67,179
SegFormer-B2 (baseline),265,Part06/1531,0265.png,data/TP-Dataset/GroundTruth/Part06/1531.png,0.551591465547,0.841604867846,0.666412983353,218,1,188,0,217,188,405
SegFormer-B2 (baseline),266,Part06/1530,0266.png,data/TP-Dataset/GroundTruth/Part06/1530.png,0.450273481150,0.763249348393,0.566402102572,313,1,305,0,312,305,617
SegFormer-B2 (baseline),267,Part06/1644,0267.png,data/TP-Dataset/GroundTruth/Part06/1644.png,0.213809336995,0.989843193158,0.351659156702,142,1,96,1,141,95,236
SegFormer-B2 (baseline),268,Part06/1666,0268.png,data/TP-Dataset/GroundTruth/Part06/1666.png,0.982838589981,0.982041173894,0.982439720128,1,1,0,0,0,0,0
SegFormer-B2 (baseline),269,Part06/1669,0269.png,data/TP-Dataset/GroundTruth/Part06/1669.png,0.979322033898,0.996147672552,0.987663198844,1,1,0,0,0,0,0
SegFormer-B2 (baseline),270,Part06/1661,0270.png,data/TP-Dataset/GroundTruth/Part06/1661.png,0.935941530525,0.987237546315,0.960905441637,2,1,1,0,1,1,2
SegFormer-B2 (baseline),271,Part06/1626,0271.png,data/TP-Dataset/GroundTruth/Part06/1626.png,0.988357050453,0.800660792952,0.884662769186,1,1,0,0,0,0,0
SegFormer-B2 (baseline),272,Part06/1670,0272.png,data/TP-Dataset/GroundTruth/Part06/1670.png,0.362972153295,0.580811719500,0.446751606088,321,1,188,0,320,188,508
SegFormer-B2 (baseline),273,Part06/1622,0273.png,data/TP-Dataset/GroundTruth/Part06/1622.png,0.975349219392,0.903752039152,0.938186637790,3,1,0,0,2,0,2
SegFormer-B2 (baseline),274,Part06/1627,0274.png,data/TP-Dataset/GroundTruth/Part06/1627.png,0.997515527950,0.999443826474,0.998478746212,1,1,0,0,0,0,0
SegFormer-B2 (baseline),275,Part06/1663,0275.png,data/TP-Dataset/GroundTruth/Part06/1663.png,0.933150684932,0.936201780415,0.934673742724,1,2,0,0,1,0,1
SegFormer-B2 (baseline),276,Part06/1624,0276.png,data/TP-Dataset/GroundTruth/Part06/1624.png,0.997359735974,0.974213836478,0.985650921992,1,1,0,0,0,0,0
SegFormer-B2 (baseline),277,Part02/0038,0277.png,data/TP-Dataset/GroundTruth/Part02/0038.png,0.670555032926,0.728838648903,0.698483108161,81,5,91,0,76,91,167
SegFormer-B2 (baseline),278,Part05/0731,0278.png,data/TP-Dataset/GroundTruth/Part05/0731.png,0.986153846154,0.381660470880,0.550331922390,11,1,0,0,10,0,10
SegFormer-B2 (baseline),279,Part07/0823,0279.png,data/TP-Dataset/GroundTruth/Part07/0823.png,1.000000000000,0.372549019608,0.542857142857,1,1,0,0,0,0,0
SegFormer-B2 (baseline),280,Part08/1017,0280.png,data/TP-Dataset/GroundTruth/Part08/1017.png,1.000000000000,0.141317365269,0.247639034627,1,1,0,0,0,0,0
