model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton,80,Part02/0434,0080.png,data/TP-Dataset/GroundTruth/Part02/0434.png,0.479097663593,0.736996532409,0.580700603479,83,1,45,0,82,45,127
SegFormer-B2 + Skeleton,81,Part08/1123,0081.png,data/TP-Dataset/GroundTruth/Part08/1123.png,1.000000000000,1.000000000000,0.999999999999,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,82,Part02/0360,0082.png,data/TP-Dataset/GroundTruth/Part02/0360.png,0.867079463364,1.000000000000,0.928808313066,11,1,10,0,10,10,20
SegFormer-B2 + Skeleton,83,Part08/0983,0083.png,data/TP-Dataset/GroundTruth/Part08/0983.png,0.916616314199,0.874519230769,0.895073068317,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,84,Part08/1110,0084.png,data/TP-Dataset/GroundTruth/Part08/1110.png,0.994910941476,0.998877665544,0.996890357530,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,85,Part08/1160,0085.png,data/TP-Dataset/GroundTruth/Part08/1160.png,0.960725075529,0.975000000000,0.967809902844,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton,86,Part02/0398,0086.png,data/TP-Dataset/GroundTruth/Part02/0398.png,0.270395464602,1.000000000000,0.425687074830,80,1,115,0,79,115,194
SegFormer-B2 + Skeleton,87,Part02/0347,0087.png,data/TP-Dataset/GroundTruth/Part02/0347.png,0.582411293399,0.998154981550,0.735605640878,78,1,23,0,77,23,100
SegFormer-B2 + Skeleton,88,Part08/0979,0088.png,data/TP-Dataset/GroundTruth/Part08/0979.png,0.844036697248,1.000000000000,0.915422885572,2,2,3,0,0,3,3
SegFormer-B2 + Skeleton,89,Part02/0198,0089.png,data/TP-Dataset/GroundTruth/Part02/0198.png,0.268552990817,0.957109557110,0.419421535782,32,2,40,0,30,40,70
SegFormer-B2 + Skeleton,90,Part08/0927,0090.png,data/TP-Dataset/GroundTruth/Part08/0927.png,0.652644996813,0.989596879064,0.786553383481,3,4,6,0,1,6,7
SegFormer-B2 + Skeleton,91,Part02/0471,0091.png,data/TP-Dataset/GroundTruth/Part02/0471.png,0.652210839217,0.911961057024,0.760518569300,57,1,68,0,56,68,124
SegFormer-B2 + Skeleton,92,Part02/0382,0092.png,data/TP-Dataset/GroundTruth/Part02/0382.png,0.263684318696,0.910802274163,0.408968954757,386,1,314,0,385,314,699
SegFormer-B2 + Skeleton,93,Part03/0564,0093.png,data/TP-Dataset/GroundTruth/Part03/0564.png,0.748570121254,1.000000000000,0.856208295172,27,1,41,0,26,41,67
SegFormer-B2 + Skeleton,94,Part01/0002,0094.png,data/TP-Dataset/GroundTruth/Part01/0002.png,0.964122137405,0.751363140676,0.844549173824,11,4,0,0,7,0,7
SegFormer-B2 + Skeleton,95,Part02/0102,0095.png,data/TP-Dataset/GroundTruth/Part02/0102.png,0.798602189218,0.765149033737,0.781517781666,118,1,96,0,117,96,213
SegFormer-B2 + Skeleton,96,Part08/1142,0096.png,data/TP-Dataset/GroundTruth/Part08/1142.png,0.955849889625,0.991416309013,0.973308292625,2,1,0,0,1,0,1
SegFormer-B2 + Skeleton,97,Part08/1126,0097.png,data/TP-Dataset/GroundTruth/Part08/1126.png,0.958715596330,1.000000000000,0.978922716627,2,1,0,0,1,0,1
SegFormer-B2 + Skeleton,98,Part02/0439,0098.png,data/TP-Dataset/GroundTruth/Part02/0439.png,0.137074387716,1.000000000000,0.241100123609,275,1,228,0,274,228,502
SegFormer-B2 + Skeleton,99,Part08/1108,0099.png,data/TP-Dataset/GroundTruth/Part08/1108.png,0.878787878788,0.995652173913,0.933577001476,3,1,2,0,2,2,4
SegFormer-B2 + Skeleton,100,Part03/0672,0100.png,data/TP-Dataset/GroundTruth/Part03/0672.png,0.910898965792,0.387762117566,0.543963496543,7,1,2,0,6,2,8
SegFormer-B2 + Skeleton,101,Part02/0484,0101.png,data/TP-Dataset/GroundTruth/Part02/0484.png,0.326661329063,0.992412511614,0.491530921205,110,1,40,0,109,40,149
SegFormer-B2 + Skeleton,102,Part02/0404,0102.png,data/TP-Dataset/GroundTruth/Part02/0404.png,0.661519114688,0.816565124321,0.730910219958,97,1,99,0,96,99,195
SegFormer-B2 + Skeleton,103,Part07/0753,0103.png,data/TP-Dataset/GroundTruth/Part07/0753.png,0.954106280193,0.712522045855,0.815804877550,1,3,0,1,2,1,3
