model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton + clDice-v2,228,Part03/0611,0228.png,data/TP-Dataset/GroundTruth/Part03/0611.png,0.989575757576,1.000000000000,0.994760570244,1,1,0,0,0,0,0
SegFormer-B2 + Skeleton + clDice-v2,229,Part02/0437,0229.png,data/TP-Dataset/GroundTruth/Part02/0437.png,0.886645341863,1.000000000000,0.939917346614,5,1,8,0,4,8,12
SegFormer-B2 + Skeleton + clDice-v2,230,Part02/0350,0230.png,data/TP-Dataset/GroundTruth/Part02/0350.png,0.772700226110,0.983365101369,0.865396547937,16,1,62,0,15,62,77
SegFormer-B2 + Skeleton + clDice-v2,231,Part03/0605,0231.png,data/TP-Dataset/GroundTruth/Part03/0605.png,0.995368583558,0.998046493456,0.996705739784,1,1,65,0,0,65,65
SegFormer-B2 + Skeleton + clDice-v2,232,Part02/0499,0232.png,data/TP-Dataset/GroundTruth/Part02/0499.png,0.987124463519,0.968593536641,0.977771207450,8,1,135,0,7,135,142
SegFormer-B2 + Skeleton + clDice-v2,233,Part02/0251,0233.png,data/TP-Dataset/GroundTruth/Part02/0251.png,0.972637559809,0.919863273832,0.945514584843,75,2,259,0,73,259,332
SegFormer-B2 + Skeleton + clDice-v2,234,Part08/1011,0234.png,data/TP-Dataset/GroundTruth/Part08/1011.png,0.919354838710,0.983483483483,0.950338542992,1,2,24,0,1,24,25
SegFormer-B2 + Skeleton + clDice-v2,235,Part02/0505,0235.png,data/TP-Dataset/GroundTruth/Part02/0505.png,0.974916715657,0.973050758765,0.973982843511,1,1,79,0,0,79,79
SegFormer-B2 + Skeleton + clDice-v2,236,Part08/1121,0236.png,data/TP-Dataset/GroundTruth/Part08/1121.png,0.913258983891,0.995024875622,0.952390182756,1,1,17,0,0,17,17
SegFormer-B2 + Skeleton + clDice-v2,237,Part08/1004,0237.png,data/TP-Dataset/GroundTruth/Part08/1004.png,0.978191489362,1.000000000000,0.988975531056,2,1,5,0,1,5,6
SegFormer-B2 + Skeleton + clDice-v2,238,Part02/0130,0238.png,data/TP-Dataset/GroundTruth/Part02/0130.png,0.779201485608,0.993737957611,0.873489611658,18,2,14,0,16,14,30
SegFormer-B2 + Skeleton + clDice-v2,239,Part08/1172,0239.png,data/TP-Dataset/GroundTruth/Part08/1172.png,0.975106253795,0.964843750000,0.969947857129,1,1,21,0,0,21,21
